timestamp,表面温度_x,高频加速度RMS_x,高频加速度峭度_x,速度RMS_x,表面温度_y,高频加速度RMS_y,高频加速度峭度_y,速度RMS_y,表面温度,高频加速度RMS,高频加速度峭度,速度RMS
2022/9/2 1:47,44,2.34281,2.771238,1.082034,28,0.07350815,2.497212,0.2134626,50,1.26483,3.12671,0.2248532
2022/9/2 1:52,44,2.266292,3.125132,0.921752,28,0.07956173,2.540088,0.2357139,51,1.194328,3.138924,0.2282695
2022/9/2 1:57,44,2.347463,2.700388,1.03213,28,0.08025435,2.580489,0.1810252,51,1.302477,2.933556,0.2714841
2022/9/2 2:02,44,2.298608,2.785741,1.093436,28,0.08013244,2.579947,0.2250101,51,1.308858,2.716287,0.7200006
2022/9/2 2:12,44,2.205777,2.870534,0.9814733,28,0.07202905,2.50551,0.2353712,50,1.245627,2.808203,0.2564918
2022/9/2 2:17,44,2.12767,3.004523,1.046689,28,0.07460909,2.694197,0.2111276,50,1.21282,2.886278,0.2277229
2022/9/2 2:22,44,2.321983,2.817888,1.088692,28,0.07977513,2.700523,0.1719991,50,1.245957,3.061714,0.2988254
2022/9/2 2:27,43,2.355864,2.973166,1.118389,28,0.06205148,2.499104,0.286649,50,1.248737,2.957244,0.2663431
2022/9/2 2:32,43,2.10953,2.840985,0.9628643,28,0.06702433,2.615397,0.2006217,50,1.3291,2.97666,0.277882
2022/9/2 2:37,43,2.356874,2.999984,1.009734,28,0.07151024,2.578001,0.1848755,50,1.378489,2.851475,0.2779832
2022/9/2 2:42,43,2.161758,3.412167,1.014208,28,0.07507379,2.624262,0.194244,50,1.24376,2.912755,0.2437994
2022/9/2 2:47,43,2.193421,2.790362,1.008524,28,0.06386615,2.433995,0.1763016,50,1.213075,3.017117,0.2620082
2022/9/2 2:52,43,2.122416,2.773767,0.9717052,28,0.06317737,2.370676,0.1645772,50,1.309207,2.82564,0.2307027
2022/9/2 2:57,43,2.261437,2.860607,0.9976422,27,0.06727359,2.417341,0.1274674,50,1.231999,2.80187,0.2495723
2022/9/2 3:02,43,2.349883,2.972201,1.035354,27,0.06757841,2.527694,0.1863811,51,1.304932,2.665255,0.2355489
2022/9/2 3:07,43,2.241912,3.003976,1.076334,28,0.08237454,2.395085,0.1656064,51,1.282755,3.317805,0.2239954
2022/9/2 3:12,43,2.246606,2.890318,0.9537479,28,0.06619468,2.427604,0.1650587,51,1.231525,3.058818,0.2017861
2022/9/2 3:17,43,2.327639,3.002596,0.991536,27,0.07105239,2.524523,0.1681893,51,1.160196,3.090776,0.2129914
2022/9/2 3:22,43,2.20002,2.93428,1.080417,27,0.06473877,2.405759,0.1661959,51,1.348287,2.824689,0.2678273
2022/9/2 3:27,43,2.192029,3.012776,0.9260275,27,0.06803933,2.536912,0.2232116,51,1.237788,2.830478,0.2325553
2022/9/2 3:32,43,2.459219,2.815859,1.034049,27,0.06538931,2.426744,0.1997477,51,1.225928,2.961674,0.2350003
2022/9/2 3:37,43,2.208431,2.917422,1.071609,27,0.07293892,2.649359,0.2256684,51,1.550055,3.024111,0.7241359
2022/9/2 3:42,42,2.122113,2.982194,0.9868526,27,0.08323691,2.589373,0.2032015,51,0.03055724,2.90449,0.1189591
2022/9/2 3:47,42,2.308416,3.126056,1.114565,27,0.06220564,2.336313,0.1289901,53,0.02992547,3.051261,0.05248774
2022/9/2 3:52,43,2.176227,2.667447,1.063774,27,0.06393906,2.257987,0.1158995,53,0.02778935,2.972449,0.07158887
2022/9/2 3:57,43,2.120762,3.039677,1.130171,27,0.06746083,2.176685,0.09878606,53,0.02941443,2.934275,0.118279
2022/9/2 4:02,43,2.444146,2.689445,0.9445321,27,0.06389915,2.293615,0.1394744,53,0.0281714,2.722879,0.07242801
2022/9/2 4:12,43,2.409167,2.995327,1.110321,26,0.06266459,2.254397,0.1435211,52,0.0283229,3.027329,0.09730523
2022/9/2 4:17,42,2.251405,3.119303,1.052351,26,0.06154188,2.287014,0.1330329,50,0.02849347,2.862973,0.09081152
2022/9/2 4:22,42,2.196187,2.862638,1.07737,26,0.06386282,2.275747,0.1471198,50,0.02775035,3.025923,0.04694158
2022/9/2 4:27,42,2.319251,2.801674,1.017366,26,0.06637412,2.254776,0.1362406,48,0.02958257,2.697257,0.06664766
2022/9/2 4:32,42,2.093327,2.800605,1.050079,26,0.06521752,2.418694,0.1372358,46,0.02824689,3.027301,0.08821762
2022/9/2 4:37,42,2.282294,2.797612,1.03006,26,0.06375669,2.315986,0.111784,46,0.02774303,2.898711,0.06886669
2022/9/2 4:42,42,2.215961,2.930039,1.059804,26,0.06530193,2.292881,0.1115314,46,0.02799546,2.802903,0.08640677
2022/9/2 4:47,42,2.139381,2.957572,1.1145,26,0.06472354,2.126502,0.1226151,46,0.02815926,2.859029,0.0758061
2022/9/2 4:52,42,2.321425,2.820669,1.143478,26,0.06221116,2.427585,0.1539752,46,0.02799323,2.937954,0.08529799
2022/9/2 4:57,42,2.238257,2.952013,0.9394709,26,0.06350764,2.218911,0.09066252,45,0.0275117,2.895439,0.06416436
2022/9/2 5:02,42,2.088842,2.833564,1.055195,25,0.06414782,2.216804,0.1531598,45,0.02983319,2.90996,0.04794723
2022/9/2 5:07,42,2.096303,2.88666,0.9605985,25,0.06317262,2.300085,0.08930235,45,0.03385561,2.849607,0.08695171
2022/9/2 5:12,42,2.146521,3.024765,1.094438,25,0.06995955,2.184485,0.1089119,45,0.02846997,3.19694,0.08913856
2022/9/2 5:17,42,2.080096,3.176326,1.042211,25,0.06613848,2.248939,0.07873227,44,1.34376,2.894095,0.6117697
2022/9/2 5:22,41,2.225024,3.387137,1.035425,25,0.07181489,2.407305,0.2008494,42,1.290256,3.092048,0.291995
2022/9/2 5:27,41,2.145669,2.776335,0.9400513,25,0.06418622,2.350774,0.1779331,42,1.15455,3.015371,0.2452826
2022/9/2 5:32,41,2.101083,2.672312,0.9278959,25,0.07992877,2.438176,0.1571916,43,1.303951,3.310631,0.2306737
2022/9/2 5:37,41,2.225657,3.031243,1.078581,25,0.06365131,2.578293,0.1936264,44,1.053157,2.99438,0.2934704
2022/9/2 5:42,41,2.229954,2.886528,1.086495,25,0.06585354,2.605066,0.2344285,44,1.206812,3.170116,0.2531475
2022/9/2 5:47,41,2.235201,3.0516,1.000803,25,0.0771087,2.421735,0.1890984,45,1.232274,3.046628,0.2338856
2022/9/2 5:52,42,2.220868,2.835065,1.113061,25,0.06966531,2.658059,0.1511074,45,1.15325,3.056342,0.2697684
2022/9/2 5:57,42,2.134178,2.845063,0.9472495,25,0.0738793,2.518231,0.1607725,46,1.197573,3.049323,0.2466692
2022/9/2 6:02,42,2.239742,2.841616,0.8813673,25,0.07090162,2.511197,0.1893983,46,0.08359653,2.91923,0.09720503
2022/9/2 6:07,42,2.1705,3.002856,0.9192256,25,0.06324594,2.16172,0.1348547,48,0.03174299,2.986491,0.05268105
2022/9/2 6:12,42,2.225929,2.728196,1.062473,25,0.06400455,2.199645,0.113848,48,0.02781393,3.189769,0.1121471
2022/9/2 6:17,42,2.323404,2.892156,0.9095195,25,0.06458402,2.155339,0.077838,48,0.0293193,3.347595,0.04341162
2022/9/2 6:22,42,2.241424,2.928953,0.9858406,25,0.06337929,2.321044,0.1094589,48,0.0294732,3.111746,0.0688974
2022/9/2 6:27,42,2.22448,2.534964,1.137184,25,0.06671806,2.271213,0.1494843,48,0.03278194,3.043571,0.0980302
2022/9/2 6:32,42,2.224457,3.105165,1.04579,24,0.06488967,2.371105,0.1662085,47,0.02946167,2.975261,0.07121458
2022/9/2 6:37,42,2.385748,2.953672,0.976561,24,0.06455875,2.313437,0.1066896,47,0.02832175,3.248047,0.09303458
2022/9/2 6:42,42,2.378112,2.972885,1.061397,24,0.06619522,2.38603,0.1368096,46,1.257858,3.008998,0.4789527
2022/9/2 6:47,42,2.31086,3.050858,1.023088,24,0.06990038,2.589985,0.1590858,43,1.359685,2.959111,0.241432
2022/9/2 6:52,43,2.291081,2.808127,1.12082,24,0.07654089,2.587239,0.2379512,43,1.343888,3.126764,0.2602439
2022/9/2 6:57,43,2.282477,3.031145,0.9456828,24,0.06730086,2.600553,0.174442,44,1.259868,2.898558,0.1880059
2022/9/2 7:02,43,2.175321,2.936978,1.085326,24,0.06484394,2.752695,0.1726682,45,1.238825,2.857677,0.2509915
2022/9/2 7:07,43,2.250182,3.071342,0.9136057,24,0.06596837,2.500342,0.1833846,45,1.229618,2.861611,0.3087613
2022/9/2 7:12,43,2.322664,2.871273,0.983178,25,0.06600969,2.587033,0.2067629,45,1.310138,2.844011,0.1905609
2022/9/2 7:17,43,2.059197,2.924928,1.096213,25,0.06816391,2.5887,0.2746529,46,1.438241,2.7252,0.5700694
2022/9/2 7:22,43,2.151446,3.150135,0.9523175,25,0.07041615,2.607022,0.2930394,46,1.596662,2.835129,0.6237254
2022/9/2 7:27,43,2.42627,3.313327,0.949704,24,0.07502536,2.644087,0.1915412,45,1.387359,2.828474,0.4753055
2022/9/2 7:32,43,2.502128,3.167038,1.058231,24,0.06383017,2.34978,0.1742785,45,1.16915,2.930077,0.291144
2022/9/2 7:37,43,2.217468,3.095807,1.085815,25,0.06388481,2.488182,0.169189,46,1.295964,2.917606,0.2387795
2022/9/2 7:42,43,2.127929,2.83163,1.131675,25,0.0661686,2.524752,0.1639012,46,1.239443,2.851434,0.2303126
2022/9/2 7:47,43,2.316938,2.939487,1.08542,25,0.0785843,2.682623,0.2532119,46,1.59556,2.785348,0.6151974
2022/9/2 7:52,44,2.493792,2.699747,0.9881302,25,0.06815083,2.481248,0.1461903,48,0.02759469,3.071462,0.1071814
2022/9/2 7:57,44,2.319396,2.799953,0.9940318,25,0.06508658,2.379757,0.166475,49,0.02735059,3.466082,0.05117476
2022/9/2 8:02,44,2.416573,2.99665,0.9232492,24,0.06209102,2.416817,0.09017932,50,0.02835963,2.943299,0.064602
2022/9/2 8:12,44,2.293945,2.890086,1.120945,,,,,49,0.02795408,3.02038,0.06940275
2022/9/2 8:17,44,2.266852,2.835669,1.032053,24,0.07412692,2.428564,0.1523605,47,1.341589,3.106913,0.5285313
2022/9/2 8:22,44,2.321186,2.80411,1.086505,24,0.06614015,2.519267,0.2025287,45,1.568556,3.077388,0.640123
2022/9/2 8:27,44,2.381575,2.822707,1.07786,24,0.07070447,2.439574,0.1699665,45,1.230539,3.379865,0.250754
2022/9/2 8:32,44,2.279292,2.853071,0.9856123,24,0.06274613,2.442464,0.1484777,45,1.202962,2.838235,0.2690809
2022/9/2 8:37,44,2.162997,3.106504,1.055699,24,0.07056837,2.849241,0.1894126,46,1.302315,2.755724,0.2608043
2022/9/2 8:42,44,2.307295,3.097729,1.004711,25,0.06073451,2.699433,0.1428467,45,1.180535,2.900481,0.2422236
2022/9/2 8:47,44,2.404042,2.956373,1.034126,25,0.0598306,2.494954,0.1685676,46,1.190534,3.254364,0.2245723
2022/9/2 8:52,44,2.234472,2.971176,1.164273,25,0.05987511,2.626577,0.2179894,47,1.22841,2.801714,0.2905676
2022/9/2 8:57,44,2.392338,2.803823,1.134029,25,0.06739963,2.875435,0.1958067,47,1.199195,2.834349,0.2748395
2022/9/2 9:02,44,2.391626,3.076157,1.032879,25,0.07658834,2.621923,0.1659412,48,1.21257,2.855212,0.2232871
2022/9/2 9:07,44,2.383726,2.949263,1.061358,25,0.0594549,2.572295,0.2267285,48,0.8594976,2.896144,0.2220535
2022/9/2 9:12,44,2.313719,2.865764,1.120842,25,0.05740366,2.514725,0.1569508,50,1.166797,2.704691,0.2715962
2022/9/2 9:17,44,2.323519,2.652256,1.050045,25,0.06248952,2.401904,0.2344381,49,1.362484,2.774585,0.2640518
2022/9/2 9:22,45,2.381086,2.811314,0.9164706,25,0.05912567,2.363231,0.1373916,49,1.317261,2.635003,0.2364919
2022/9/2 9:27,45,2.294,3.185591,1.10777,26,0.06942164,2.619212,0.2278141,48,1.335537,2.99202,0.2534667
2022/9/2 9:32,45,2.114721,2.716467,1.092138,26,0.06228754,2.790956,0.233184,46,1.220971,2.751479,0.2515113
2022/9/2 9:37,45,2.120951,2.924338,1.005562,26,0.05696724,2.514127,0.2443213,47,1.213449,2.929721,0.253162
2022/9/2 9:42,45,2.260602,3.046921,0.9770039,26,0.08026263,2.602917,0.180241,49,1.292366,3.23125,0.2265245
2022/9/2 9:47,45,2.147041,2.875081,1.017283,26,0.07254947,2.750745,0.196072,49,1.27067,2.951582,0.2260853
2022/9/2 9:52,44,2.213019,2.962555,0.9532432,26,0.06450318,2.576368,0.1878401,49,1.221863,2.986046,0.236486
2022/9/2 9:57,44,2.303684,2.802454,1.010818,26,0.06228811,2.645754,0.191853,50,1.285269,2.704038,0.2957513
2022/9/2 10:02,44,2.31438,3.253909,1.108361,26,0.06451024,2.739782,0.1318191,50,1.202318,3.104786,0.2571539
2022/9/2 10:07,45,2.199993,3.029527,0.9186983,26,0.06770136,2.773646,0.1368219,50,1.299857,2.84328,0.2160634
2022/9/2 10:12,44,2.328,2.875261,1.166412,26,0.07227806,2.772831,0.153035,50,1.227029,2.668084,0.1984852
2022/9/2 10:17,45,2.255486,3.018216,0.9654651,27,0.05974898,2.583004,0.1654982,51,1.305387,2.808712,0.2374435
2022/9/2 10:22,45,2.256941,2.782594,1.028268,27,0.08288992,2.647882,0.1490127,51,1.259657,2.872947,0.2328381
2022/9/2 10:27,45,2.195485,2.905904,0.9177413,27,0.06004906,2.688999,0.187634,51,1.327108,2.841449,0.265168
2022/9/2 10:32,45,2.317276,2.677005,1.021606,27,0.05777795,2.768526,0.168085,51,1.319797,3.114444,0.6007667
2022/9/2 10:37,45,2.21059,2.94721,1.06066,27,0.07000288,2.725645,0.2185798,51,1.37538,3.133954,0.6222178
2022/9/2 10:42,45,2.15968,2.704052,0.9145762,27,0.06792256,2.667667,0.1342425,51,1.521514,2.66027,0.4617961
2022/9/2 10:47,45,2.16959,2.659153,0.9981881,27,0.06520966,2.491621,0.2300099,51,1.318059,2.791991,0.5547742
2022/9/2 10:52,45,2.22228,3.056775,1.074072,27,0.06849996,2.485411,0.1733414,51,1.33619,2.941868,0.6107711
2022/9/2 10:57,45,2.275457,2.642676,1.078239,27,0.06486023,2.57518,0.1178438,51,1.276505,3.04507,0.2616532
2022/9/2 11:02,45,2.13711,3.210436,1.068632,27,0.06192507,2.772994,0.2282952,51,1.265023,2.748422,0.2252249
2022/9/2 11:07,45,2.25882,3.314739,1.067016,27,0.05901909,2.541335,0.1657351,52,1.230937,3.026878,0.2826485
2022/9/2 11:12,45,2.313632,3.069949,0.9214049,27,0.07389864,2.720122,0.1338215,52,1.27919,3.023438,0.2897495
2022/9/2 11:17,45,2.392534,2.787857,0.9530125,27,0.07124323,2.648227,0.1594079,52,1.26353,2.823003,0.2463559
2022/9/2 11:22,46,2.360608,2.722296,1.086257,28,0.06853564,2.922137,0.1623008,53,1.275924,2.708292,0.191128
2022/9/2 11:27,46,2.350993,2.954116,1.00952,28,0.06033198,2.721486,0.1787122,53,1.279076,2.946295,0.2318215
2022/9/2 11:32,46,2.230301,2.668773,1.060943,28,0.070659,2.766607,0.1953234,53,1.40746,2.987538,0.2745864
2022/9/2 11:37,46,2.292583,2.915032,1.129165,28,0.0660216,2.839505,0.2184595,53,1.443321,2.854308,0.5348541
2022/9/2 11:42,46,2.233736,2.878968,1.012438,28,0.06615901,2.424589,0.2382815,53,1.164624,2.968467,0.290969
2022/9/2 11:47,45,2.33144,2.819533,0.9752469,28,0.07761806,2.687944,0.1619033,53,1.260661,2.978007,0.2501111
2022/9/2 11:52,45,2.412725,3.039272,1.050939,28,0.06240728,2.400027,0.1750647,53,1.299972,3.000911,0.2203964
2022/9/2 11:57,45,2.211043,3.136383,0.916701,28,0.06879342,2.600947,0.2348909,53,1.482099,2.741989,0.5470237
2022/9/2 12:02,45,2.277112,2.936505,1.002722,28,0.06969083,2.649166,0.1624193,53,1.264446,3.022096,0.2545487
2022/9/2 12:12,46,2.113426,2.870223,0.9954118,28,0.06596968,2.586545,0.1346336,53,1.283268,2.740389,0.2428684
2022/9/2 12:17,45,2.434661,2.713373,0.8987862,28,0.06806596,2.93102,0.1519931,53,1.369666,2.984988,0.2238188
2022/9/2 12:22,45,2.252613,2.877233,0.9034448,28,0.06613731,2.389961,0.1999082,53,1.29957,3.018405,0.2581975
2022/9/2 12:27,45,2.3832,3.099469,1.02451,28,0.0821465,2.824306,0.1780883,54,1.252837,3.365458,0.2181309
2022/9/2 12:32,45,2.277561,2.881845,0.9433951,28,0.06594739,2.788668,0.1780365,54,1.235124,3.021578,0.2796327
2022/9/2 12:37,44,2.14458,2.982773,1.068328,28,0.06144394,2.309139,0.1292901,55,0.02834519,3.089917,0.09123362
2022/9/2 12:42,45,2.315472,2.790271,1.065362,28,0.06103449,2.424862,0.1443139,56,0.02658956,3.135077,0.07706411
2022/9/2 12:47,45,2.161732,3.136414,0.9936485,28,0.06152667,2.488279,0.1153707,56,0.02891915,3.120338,0.07820722
2022/9/2 12:52,45,1.983433,3.175929,0.9604077,28,0.06246642,2.333153,0.1503063,56,0.02912631,3.057273,0.05784578
2022/9/2 12:57,45,2.047019,3.120905,0.9639586,28,0.05813808,2.438098,0.1006365,56,0.02761376,2.854177,0.04968582
2022/9/2 13:02,45,2.217534,2.870749,0.9830292,28,0.06467173,2.371917,0.1041443,55,1.23399,3.032615,0.6535405
2022/9/2 13:07,45,2.126231,2.817993,1.058586,28,0.06455377,2.48893,0.1271638,52,1.332109,2.818449,0.2571504
2022/9/2 13:12,46,2.071827,3.230714,0.9546384,28,0.06355784,2.743919,0.156,52,1.276104,2.813417,0.2284502
2022/9/2 13:17,45,2.147423,2.902756,0.9770861,28,0.06105284,2.646471,0.1602726,52,1.35464,2.890044,0.2599192
2022/9/2 13:22,45,2.123111,2.847418,0.9358186,28,0.06341675,2.709298,0.1193182,52,1.332099,3.163153,0.3131883
2022/9/2 13:27,46,2.285521,2.925167,0.9632574,28,0.06212794,2.593484,0.211345,52,1.244788,2.939712,0.2624026
2022/9/2 13:32,45,2.032895,2.871197,0.8839579,29,0.0610219,2.664802,0.1538503,52,1.209256,3.018789,0.3228186
2022/9/2 13:37,46,2.105346,2.836614,0.9782519,29,0.06283525,2.727038,0.1949717,53,1.286958,2.779592,0.2628617
2022/9/2 13:42,45,2.204996,2.868445,1.040066,29,0.0679768,2.82594,0.1866307,52,1.461504,3.036062,0.5042441
2022/9/2 13:47,45,2.226484,3.017605,1.081074,29,0.07012608,2.761569,0.1887531,52,1.618349,2.836576,0.5414569
2022/9/2 13:52,45,2.079252,3.107629,1.055648,28,0.059585,2.502844,0.1428451,54,0.02776357,2.895536,0.06668657
2022/9/2 13:57,45,2.135998,2.816911,0.9984081,28,0.06192939,2.347151,0.07921033,54,0.02933225,2.945555,0.06458528
2022/9/2 14:02,45,2.358543,3.5066,0.9360478,28,0.05961017,2.301003,0.118323,55,0.02994753,3.110883,0.09525467
2022/9/2 14:12,45,2.116542,3.204923,1.00839,28,0.06251622,2.36219,0.1500162,53,0.02995411,2.991276,0.07420709
2022/9/2 14:17,45,2.035226,3.026237,0.9374539,28,0.06177571,2.478297,0.1572659,53,0.02775675,2.994481,0.07745221
2022/9/2 14:22,45,2.093363,2.819795,1.042248,28,0.0592532,2.319885,0.2314461,52,0.02720706,2.974668,0.05789233
2022/9/2 14:27,45,2.152115,3.03797,0.9768379,28,0.06132062,2.370588,0.1434578,52,0.02633418,2.960076,0.07654791
2022/9/2 14:32,45,2.089145,3.0131,1.030644,28,0.06037575,2.373653,0.1184544,51,0.02918553,2.897878,0.07432505
2022/9/2 14:37,45,2.304177,2.842331,0.9983853,28,0.06012022,2.351398,0.08711856,51,0.02703706,3.091797,0.07182158
2022/9/2 14:42,45,2.353665,2.68564,0.9930403,28,0.06077035,2.221288,0.1302627,51,0.02862435,2.907855,0.05989393
2022/9/2 14:47,45,2.429561,2.789711,1.008617,28,0.06033377,2.373507,0.1123402,51,0.02985113,3.021124,0.07277033
2022/9/2 14:52,45,2.218584,2.721322,0.9650276,28,0.05977152,2.325636,0.1091841,51,0.02778207,3.317802,0.07565118
2022/9/2 14:57,45,2.151452,2.95969,1.014183,28,0.06128047,2.428745,0.1022714,50,0.02812504,3.041148,0.06921811
2022/9/2 15:02,45,2.136331,3.152599,0.9733414,28,0.05989641,2.366181,0.101716,49,0.03407493,3.07316,0.09629561
2022/9/2 15:07,45,2.219961,3.093825,0.9529139,28,0.06518474,2.388642,0.1362382,49,0.0279818,2.997656,0.07441144
2022/9/2 15:12,45,2.187822,2.769686,0.9812371,28,0.06280018,2.478151,0.09458909,48,0.02980868,2.97723,0.09115679
2022/9/2 15:17,45,2.211977,2.73142,1.045387,28,0.06154177,2.359378,0.1339817,47,1.269032,2.862785,0.6081847
2022/9/2 15:22,45,2.281708,2.821224,0.9577193,28,0.06507545,2.521485,0.1861347,46,1.403651,2.917385,0.6516536
2022/9/2 15:27,45,2.170986,2.726993,1.048242,28,0.06102378,2.512766,0.1630624,46,1.399251,2.77445,0.6207988
2022/9/2 15:32,45,2.124122,2.753721,1.026191,28,0.0637302,2.479756,0.2129912,46,1.241326,3.000161,0.2697834
2022/9/2 15:37,45,2.057643,2.995821,0.9798601,28,0.07843839,2.78669,0.1470561,47,1.327578,2.72296,0.2166199
2022/9/2 15:42,45,2.2277,2.699476,1.055325,28,0.06711878,2.526794,0.1970206,47,1.179674,2.976185,0.2721398
2022/9/2 15:47,45,2.171063,2.718569,0.9501479,28,0.06035162,2.501411,0.1752605,48,1.294082,3.239913,0.2998866
2022/9/2 15:52,45,2.25868,2.973543,0.9850973,28,0.06226762,2.654755,0.178342,48,1.22194,2.886376,0.2910044
2022/9/2 15:57,45,2.240985,3.022155,1.061904,28,0.06779617,2.558089,0.2122636,48,1.279582,3.021007,0.2554446
2022/9/2 16:02,45,2.22867,2.804544,1.025605,28,0.07029148,2.648942,0.1848384,49,1.334619,3.140742,0.607132
2022/9/2 16:12,45,2.153579,2.731227,1.009478,28,0.07146033,2.531141,0.2141472,49,1.241709,3.284565,0.334352
2022/9/2 16:17,45,2.302687,2.932544,1.081362,28,0.07550384,2.506214,0.2098197,49,1.304734,2.986716,0.1928298
2022/9/2 16:22,45,2.098109,3.219563,1.04002,28,0.06061646,2.579905,0.1969517,49,1.320766,2.797178,0.2182013
2022/9/2 16:27,45,2.336056,2.961843,1.098797,29,0.06781144,2.723326,0.2572697,50,1.307518,2.835951,0.2136978
2022/9/2 16:32,45,2.178234,2.905638,1.095219,29,0.06628817,2.669866,0.1609955,50,1.271934,2.833402,0.2372186
2022/9/2 16:37,45,2.428098,3.023139,1.004767,29,0.06515089,2.677273,0.2019029,50,1.356732,3.075417,0.3978029
2022/9/2 16:42,45,2.208964,2.747958,0.9999192,29,0.06360503,2.455154,0.1753368,51,1.408762,2.652222,0.5929799
2022/9/2 16:47,46,2.285137,2.963033,1.120849,29,0.06491473,2.389421,0.1739918,50,1.362948,2.811504,0.4897996
2022/9/2 16:52,46,2.34248,2.772468,1.140033,29,0.06362145,2.499129,0.1712717,50,1.398941,2.807629,0.518442
2022/9/2 16:57,45,2.202794,3.261821,1.017516,29,0.06610967,2.394142,0.2324489,50,1.332498,3.061426,0.5805815
2022/9/2 17:02,45,2.351537,2.88951,1.025521,29,0.06933508,2.571168,0.1775975,50,1.426387,3.226364,0.5455696
2022/9/2 17:07,45,2.248466,3.085431,1.118822,29,0.07276485,2.608425,0.202475,50,1.511449,2.903036,0.6324984
2022/9/2 17:12,45,2.326555,2.950014,1.084278,29,0.06603372,2.691188,0.1640973,50,0.02781254,3.010659,0.04950828
2022/9/2 17:17,45,2.32369,3.049898,0.9804356,28,0.06486411,2.335203,0.1607268,52,0.03329827,2.879393,0.07177245
2022/9/2 17:22,45,2.322546,2.939336,1.06743,28,0.06282831,2.228565,0.1729902,53,0.0329269,2.763832,0.08757187
2022/9/2 17:27,45,2.405065,3.197108,1.013387,28,0.06563714,2.464726,0.1067016,53,0.02700835,3.108813,0.08519823
2022/9/2 17:32,45,2.235919,3.049322,1.087114,28,0.06350797,2.367736,0.1070362,52,0.03097177,3.122809,0.0850499
2022/9/2 17:37,45,2.271766,3.063934,0.9872391,28,0.06410866,2.25429,0.1701677,50,0.028781,2.885575,0.1089059
2022/9/2 17:42,45,2.414037,2.809678,1.106964,28,0.06104647,2.27041,0.1475902,49,0.02935021,2.934709,0.05537606
2022/9/2 17:47,45,2.304023,2.86613,1.011032,28,0.06291863,2.411471,0.1159036,49,0.02697448,2.823519,0.08774887
2022/9/2 17:52,45,2.208034,2.973009,1.031953,28,0.06576055,2.367056,0.124381,49,0.02933979,3.140374,0.07152227
2022/9/2 17:57,46,2.235847,2.767779,1.023863,28,0.06122972,2.415732,0.08404837,49,0.02756437,3.105063,0.0546443
2022/9/2 18:02,45,2.163046,2.769747,0.9894317,28,0.0620628,2.305175,0.1018129,49,0.02758223,3.17301,0.08455761
2022/9/2 18:12,45,2.146809,3.054831,0.9171987,28,0.07154514,2.507077,0.1563782,46,1.282231,2.781329,0.3264438
2022/9/2 18:17,45,2.350182,2.985982,0.990424,28,0.0654177,2.726228,0.1353043,46,1.258387,2.982465,0.2446859
2022/9/2 18:22,45,2.349201,2.926654,1.017591,28,0.05989898,2.609623,0.1985372,47,1.291896,2.750568,0.277288
2022/9/2 18:27,45,2.366544,3.10504,1.041709,28,0.06453886,2.625908,0.1588097,47,1.209222,2.736158,0.2718056
2022/9/2 18:32,45,2.484824,2.964339,1.00487,28,0.06325894,2.454764,0.1501009,48,1.277902,3.385166,0.2376599
2022/9/2 18:37,45,2.248413,3.159888,1.091507,28,0.06447081,2.737819,0.1081625,48,1.263872,3.024003,0.2334758
2022/9/2 18:42,45,2.373715,2.759364,1.011046,28,0.06243516,2.54773,0.1660818,49,1.285917,2.942415,0.2979893
2022/9/2 18:47,45,2.352442,2.854738,0.9834927,28,0.07073561,2.607378,0.1451783,49,1.324813,3.065828,0.2662284
2022/9/2 18:52,45,2.466387,3.016541,1.097023,28,0.06424665,2.681337,0.1140095,49,1.181662,2.716063,0.2716593
2022/9/2 18:57,45,2.278064,2.966297,0.9649379,28,0.06479857,2.576039,0.1865635,50,1.216945,3.195893,0.2696939
2022/9/2 19:02,45,2.396066,2.951429,1.141083,28,0.07344674,2.689371,0.1449862,50,1.328203,3.165897,0.2632518
2022/9/2 19:07,44,2.378654,2.872247,1.005759,28,0.06567299,2.628437,0.1607973,50,1.311471,2.978037,0.2037693
2022/9/2 19:12,45,2.384969,2.846825,1.069938,28,0.07086705,2.66301,0.1584994,50,1.334663,3.357678,0.207235
2022/9/2 19:17,45,2.339203,2.861396,1.047244,28,0.07365561,2.603382,0.2780496,50,1.549009,2.942754,0.3470232
2022/9/2 19:22,45,0.04025308,2.807644,0.07102654,28,0.06312749,2.437682,0.1966828,50,1.408669,3.112422,0.2386496
2022/9/2 19:27,45,2.251629,2.765514,1.09242,28,0.06084789,2.45875,0.09034916,51,1.241289,3.130901,0.2850955
2022/9/2 19:32,45,2.34903,3.230102,0.8933252,29,0.06698039,2.618169,0.1690984,51,1.27857,3.148542,0.1953501
2022/9/2 19:37,45,2.159273,2.714541,0.9514478,29,0.07159396,2.551611,0.1845855,51,1.381356,2.765381,0.2685165
2022/9/2 19:42,45,2.405519,3.056674,1.10274,29,0.06758048,2.530522,0.2317387,51,1.275632,2.619291,0.2211228
