timestamp,低频加速度RMS_x,高频加速度有效值_x,低频加速度有效值_x,高频加速度峭度,低频加速度RMS_y,高频加速度有效值_y,低频加速度RMS,速度RMS,低频加速度有效值_y,速度有效值
2022-12-22 08:00:00,0.34671790839618033,1.2962926375,0.8082066656666665,3.020650388125001,0.02081650744277779,0.035628166791666666,0.30826041666666654,0.5959947916666668,0.39933209583333334,0.5558333734583334
2022-12-23 08:00:00,0.34005675290590287,1.3514718458333332,0.8523836550833334,3.1064398471944425,2.078876722703054,2.686874281508333,0.40094999999999986,0.60805,0.35524656,0.57152924175
2022-12-24 08:00:00,0.30669676966562487,1.1544400904583332,0.7482162869750001,2.9710560645416666,3.568901174765785,4.580893506666667,0.322826815642458,0.6074078212290503,0.3625043901818182,0.5986751871
2022-12-25 08:00:00,0.3414007101053766,1.3625401958333334,0.8515324315833334,2.8749882469855037,3.928494413849497,5.424367735000001,0.34829189189189186,0.6084864864864867,0.31758084400000003,0.609932061
2022-12-26 08:00:00,0.35324290698784716,1.3409195491666666,0.8395046985833332,2.8194099638194436,4.032310558944451,5.374142532500001,0.34055958549222787,0.6082227979274613,0.2845424351666667,0.6097873385
2022-12-27 08:00:00,0.34425921340520804,1.3191017925,0.8289308375833331,2.8870177967872044,3.9332887562011143,5.331463024166666,0.3156979166666665,0.5832760416666667,0.33749727808333335,0.5776135153333333
2022-12-28 08:00:00,0.34887645997499983,1.30038617,0.8136012434166666,2.904210200263886,4.011503375736112,5.386460615000001,0.33908808290155434,0.5797979274611398,0.4120597141666667,0.5846737350000001
2022-12-29 08:00:00,0.32174980179027796,1.1304643173,0.7263558505000001,2.956461690652778,3.536004440781807,5.282376047500001,0.33355729166666664,0.5773125000000002,0.3613804748333332,0.59932570275
2022-12-30 08:00:00,0.3193989837905921,1.253454064575,0.7979437704833335,3.1591446368333367,0.01985214602680555,0.03451023403333334,0.3376062176165801,0.5773678756476687,0.3297227770833333,0.5711185893333334
2022-12-31 08:00:00,0.38706508281527774,4.053791548333334,0.9393036814166668,3.0102777284583335,0.037444101549861095,0.035935877416666664,0.3391145833333331,0.5883854166666665,0.35524178991666666,0.5867961984166667
2023-01-01 08:00:00,0.3333470755645835,1.2558046225,0.8073467675833333,2.9812048714444446,3.8453177283472217,5.2971760125,0.3344635416666668,0.5920625,0.34617454566666667,0.5606894393333333
